"GeneSymbol","Class","GeneSymbolClass"
"PRAMEF25","protein_coding","PRAMEF25_protein_coding"
"PRAMEF34P","unprocessed_pseudogene","PRAMEF34P_unprocessed_pseudogene"
"PRAMEF35P","unprocessed_pseudogene","PRAMEF35P_unprocessed_pseudogene"
"HNRNPCL2","protein_coding","HNRNPCL2_protein_coding"
"PRAMEF36P","transcribed_unprocessed_pseudogene","PRAMEF36P_transcribed_unprocessed_pseudogene"
"ENSG00000233336","lncRNA","ENSG00000233336_lncRNA"
"PRAMEF26","protein_coding","PRAMEF26_protein_coding"
"HNRNPCL4","protein_coding","HNRNPCL4_protein_coding"
"PRAMEF9","protein_coding","PRAMEF9_protein_coding"
"PRAMEF13","protein_coding","PRAMEF13_protein_coding"
"PRAMEF18","protein_coding","PRAMEF18_protein_coding"
"PRAMEF31P","unprocessed_pseudogene","PRAMEF31P_unprocessed_pseudogene"
"PRAMEF5","protein_coding","PRAMEF5_protein_coding"
"PRAMEF32P","unprocessed_pseudogene","PRAMEF32P_unprocessed_pseudogene"
"RNU6-771P","snRNA","RNU6-771P_snRNA"
"PRAMEF8","protein_coding","PRAMEF8_protein_coding"
"PRAMEF33","protein_coding","PRAMEF33_protein_coding"
"PRAMEF15","protein_coding","PRAMEF15_protein_coding"
"ENSG00000228229","lncRNA","ENSG00000228229_lncRNA"
"PRAMEF14","protein_coding","PRAMEF14_protein_coding"
"PRAMEF19","protein_coding","PRAMEF19_protein_coding"
"PRAMEF17","protein_coding","PRAMEF17_protein_coding"
"PRAMEF20","protein_coding","PRAMEF20_protein_coding"
"LRRC38","protein_coding","LRRC38_protein_coding"
"ENSG00000259961","lncRNA","ENSG00000259961_lncRNA"
"BRWD1P1","processed_pseudogene","BRWD1P1_processed_pseudogene"
"PDPN","protein_coding","PDPN_protein_coding"
"RNA5SP41","rRNA_pseudogene","RNA5SP41_rRNA_pseudogene"
"ENSG00000237445","lncRNA","ENSG00000237445_lncRNA"
"ENSG00000253085","scaRNA","ENSG00000253085_scaRNA"
"PRDM2","protein_coding","PRDM2_protein_coding"
"ENSG00000289380","lncRNA","ENSG00000289380_lncRNA"
"KAZN","protein_coding","KAZN_protein_coding"
"RNU6-1265P","snRNA","RNU6-1265P_snRNA"
"ENSG00000231606","lncRNA","ENSG00000231606_lncRNA"
"KAZN-AS1","lncRNA","KAZN-AS1_lncRNA"
"TBCAP2","processed_pseudogene","TBCAP2_processed_pseudogene"
"ENSG00000287756","lncRNA","ENSG00000287756_lncRNA"
"TMEM51-AS1","lncRNA","TMEM51-AS1_lncRNA"
"TMEM51","protein_coding","TMEM51_protein_coding"
"TMEM51-AS2","lncRNA","TMEM51-AS2_lncRNA"
"MFFP1","processed_pseudogene","MFFP1_processed_pseudogene"
"ZBTB2P1","processed_pseudogene","ZBTB2P1_processed_pseudogene"
"FHAD1","protein_coding","FHAD1_protein_coding"
"FHAD1-AS1","lncRNA","FHAD1-AS1_lncRNA"
"ENSG00000236045","lncRNA","ENSG00000236045_lncRNA"
"EFHD2-AS1","lncRNA","EFHD2-AS1_lncRNA"
"EFHD2","protein_coding","EFHD2_protein_coding"
"CTRC","protein_coding","CTRC_protein_coding"
"CELA2A","protein_coding","CELA2A_protein_coding"
"CELA2B","protein_coding","CELA2B_protein_coding"
"CASP9","protein_coding","CASP9_protein_coding"
"DNAJC16","protein_coding","DNAJC16_protein_coding"
"SCARNA21B","scaRNA","SCARNA21B_scaRNA"
"ENSG00000272510","lncRNA","ENSG00000272510_lncRNA"
"AGMAT","protein_coding","AGMAT_protein_coding"
"ENSG00000237301","lncRNA","ENSG00000237301_lncRNA"
"CHCHD2P6","processed_pseudogene","CHCHD2P6_processed_pseudogene"
"RNU7-179P","snRNA","RNU7-179P_snRNA"
"CD24P1","processed_pseudogene","CD24P1_processed_pseudogene"
"DDI2","protein_coding","DDI2_protein_coding"
"RSC1A1","protein_coding","RSC1A1_protein_coding"
"ENSG00000271742","lncRNA","ENSG00000271742_lncRNA"
"PLEKHM2","protein_coding","PLEKHM2_protein_coding"
"ENSG00000237938","lncRNA","ENSG00000237938_lncRNA"
"SLC25A34","protein_coding","SLC25A34_protein_coding"
"SLC25A34-AS1","lncRNA","SLC25A34-AS1_lncRNA"
"TMEM82","protein_coding","TMEM82_protein_coding"
"FBLIM1","protein_coding","FBLIM1_protein_coding"
"RPL12P14","processed_pseudogene","RPL12P14_processed_pseudogene"
"UQCRHL","protein_coding","UQCRHL_protein_coding"
"ENSG00000178715","processed_pseudogene","ENSG00000178715_processed_pseudogene"
"FLJ37453","lncRNA","FLJ37453_lncRNA"
"SPEN","protein_coding","SPEN_protein_coding"
"ENSG00000270620","unprocessed_pseudogene","ENSG00000270620_unprocessed_pseudogene"
"ZBTB17","protein_coding","ZBTB17_protein_coding"
"ENSG00000234607","processed_pseudogene","ENSG00000234607_processed_pseudogene"
"ENSG00000231353","unprocessed_pseudogene","ENSG00000231353_unprocessed_pseudogene"
"ENSG00000275503","processed_pseudogene","ENSG00000275503_processed_pseudogene"
"TBC1D3P6","unprocessed_pseudogene","TBC1D3P6_unprocessed_pseudogene"
"SRARP","protein_coding","SRARP_protein_coding"
"ENSG00000233078","lncRNA","ENSG00000233078_lncRNA"
"HSPB7","protein_coding","HSPB7_protein_coding"
"CLCNKA","protein_coding","CLCNKA_protein_coding"
"ENSG00000232456","unprocessed_pseudogene","ENSG00000232456_unprocessed_pseudogene"
"CLCNKB","protein_coding","CLCNKB_protein_coding"
"FAM131C","protein_coding","FAM131C_protein_coding"
"EPHA2","protein_coding","EPHA2_protein_coding"
"EPHA2-AS1","lncRNA","EPHA2-AS1_lncRNA"
"ENSG00000224621","lncRNA","ENSG00000224621_lncRNA"
"ARHGEF19-AS1","lncRNA","ARHGEF19-AS1_lncRNA"
"ARHGEF19","protein_coding","ARHGEF19_protein_coding"
"ANO7L1","transcribed_unprocessed_pseudogene","ANO7L1_transcribed_unprocessed_pseudogene"
"ENSG00000288398","lncRNA","ENSG00000288398_lncRNA"
"CPLANE2","protein_coding","CPLANE2_protein_coding"
"MT1XP1","processed_pseudogene","MT1XP1_processed_pseudogene"
"FBXO42","protein_coding","FBXO42_protein_coding"
"SZRD1","protein_coding","SZRD1_protein_coding"
"RPL22P3","processed_pseudogene","RPL22P3_processed_pseudogene"
"SPATA21","protein_coding","SPATA21_protein_coding"
"NECAP2","protein_coding","NECAP2_protein_coding"
"LINC01772","lncRNA","LINC01772_lncRNA"
"CROCCP3","transcribed_unprocessed_pseudogene","CROCCP3_transcribed_unprocessed_pseudogene"
"RNU1-1","snRNA","RNU1-1_snRNA"
"ENSG00000261135","lncRNA","ENSG00000261135_lncRNA"
"ENSG00000285853","lncRNA","ENSG00000285853_lncRNA"
"ENSG00000224174","lncRNA","ENSG00000224174_lncRNA"
"LINC01783","lncRNA","LINC01783_lncRNA"
"RNU1-6P","snRNA","RNU1-6P_snRNA"
"PDE4DIPP8","unprocessed_pseudogene","PDE4DIPP8_unprocessed_pseudogene"
"NBPF1","protein_coding","NBPF1_protein_coding"
"ENSG00000271732","lncRNA","ENSG00000271732_lncRNA"
"CROCCP2","transcribed_unprocessed_pseudogene","CROCCP2_transcribed_unprocessed_pseudogene"
"ENSG00000283773","transcribed_unprocessed_pseudogene","ENSG00000283773_transcribed_unprocessed_pseudogene"
"MST1P2","unprocessed_pseudogene","MST1P2_unprocessed_pseudogene"
"ENSG00000282143","lncRNA","ENSG00000282143_lncRNA"
"RNU1-3","snRNA","RNU1-3_snRNA"
"ENSG00000280114","unprocessed_pseudogene","ENSG00000280114_unprocessed_pseudogene"
"EIF1AXP1","processed_pseudogene","EIF1AXP1_processed_pseudogene"
"ESPNP","transcribed_unprocessed_pseudogene","ESPNP_transcribed_unprocessed_pseudogene"
"ENSG00000279151","lncRNA","ENSG00000279151_lncRNA"
"ENSG00000282740","lncRNA","ENSG00000282740_lncRNA"
"CROCC","protein_coding","CROCC_protein_coding"
"CROCCP4","transcribed_unprocessed_pseudogene","CROCCP4_transcribed_unprocessed_pseudogene"
"RNU1-4","snRNA","RNU1-4_snRNA"
"MST1L","transcribed_unprocessed_pseudogene","MST1L_transcribed_unprocessed_pseudogene"
"ENSG00000223643","lncRNA","ENSG00000223643_lncRNA"
"PDE4DIPP9","unprocessed_pseudogene","PDE4DIPP9_unprocessed_pseudogene"
"MIR3675","miRNA","MIR3675_miRNA"
"ENSG00000228549","lncRNA","ENSG00000228549_lncRNA"
"RNU1-5P","snRNA","RNU1-5P_snRNA"
"ENSG00000238142","lncRNA","ENSG00000238142_lncRNA"
"ENSG00000235241","processed_pseudogene","ENSG00000235241_processed_pseudogene"
"RNU1-2","snRNA","RNU1-2_snRNA"
"ENSG00000272426","lncRNA","ENSG00000272426_lncRNA"
"MFAP2","protein_coding","MFAP2_protein_coding"
"ENSG00000286898","lncRNA","ENSG00000286898_lncRNA"
"ENSG00000226526","lncRNA","ENSG00000226526_lncRNA"
"ATP13A2","protein_coding","ATP13A2_protein_coding"
"ENSG00000288636","protein_coding","ENSG00000288636_protein_coding"
"SDHB","protein_coding","SDHB_protein_coding"
"PADI2","protein_coding","PADI2_protein_coding"
"LINC02783","lncRNA","LINC02783_lncRNA"
"ENSG00000282843","lncRNA","ENSG00000282843_lncRNA"
"PADI1","protein_coding","PADI1_protein_coding"
"PADI3","protein_coding","PADI3_protein_coding"
"MIR3972","miRNA","MIR3972_miRNA"
"PADI4","protein_coding","PADI4_protein_coding"
"PADI6","protein_coding","PADI6_protein_coding"
"RCC2-AS1","lncRNA","RCC2-AS1_lncRNA"
"RCC2","protein_coding","RCC2_protein_coding"
"ARHGEF10L","protein_coding","ARHGEF10L_protein_coding"
"LINC02810","lncRNA","LINC02810_lncRNA"
"ACTL8","protein_coding","ACTL8_protein_coding"
"ENSG00000284653","lncRNA","ENSG00000284653_lncRNA"
"LINC01654","lncRNA","LINC01654_lncRNA"
"IGSF21","protein_coding","IGSF21_protein_coding"
"ENSG00000280222","TEC","ENSG00000280222_TEC"
"IGSF21-AS1","lncRNA","IGSF21-AS1_lncRNA"
"ENSG00000225387","lncRNA","ENSG00000225387_lncRNA"
"KLHDC7A","protein_coding","KLHDC7A_protein_coding"
"DYNLL1P3","processed_pseudogene","DYNLL1P3_processed_pseudogene"
"ENSG00000225478","processed_pseudogene","ENSG00000225478_processed_pseudogene"
"PAX7","protein_coding","PAX7_protein_coding"
"TAS1R2","protein_coding","TAS1R2_protein_coding"
"ALDH4A1","protein_coding","ALDH4A1_protein_coding"
"MIR4695","miRNA","MIR4695_miRNA"
"MIR1290","miRNA","MIR1290_miRNA"
"IFFO2","protein_coding","IFFO2_protein_coding"
"ENSG00000272084","lncRNA","ENSG00000272084_lncRNA"
"UBR4","protein_coding","UBR4_protein_coding"
"EMC1-AS1","lncRNA","EMC1-AS1_lncRNA"
"EMC1","protein_coding","EMC1_protein_coding"
"MRTO4","protein_coding","MRTO4_protein_coding"
"ENSG00000286064","unprocessed_pseudogene","ENSG00000286064_unprocessed_pseudogene"
"AKR7L","polymorphic_pseudogene","AKR7L_polymorphic_pseudogene"
"AKR7A3","protein_coding","AKR7A3_protein_coding"
"ENSG00000270728","processed_pseudogene","ENSG00000270728_processed_pseudogene"
"AKR7A2","protein_coding","AKR7A2_protein_coding"
"RNU6-1099P","snRNA","RNU6-1099P_snRNA"
"SLC66A1","protein_coding","SLC66A1_protein_coding"
"CAPZB","protein_coding","CAPZB_protein_coding"
"RN7SL277P","misc_RNA","RN7SL277P_misc_RNA"
"MICOS10","protein_coding","MICOS10_protein_coding"
"RNU4-28P","snRNA","RNU4-28P_snRNA"
"MICOS10-DT","lncRNA","MICOS10-DT_lncRNA"
"NBL1","protein_coding","NBL1_protein_coding"
"MICOS10-NBL1","protein_coding","MICOS10-NBL1_protein_coding"
"ENSG00000226396","processed_pseudogene","ENSG00000226396_processed_pseudogene"
"HTR6","protein_coding","HTR6_protein_coding"
"TMCO4","protein_coding","TMCO4_protein_coding"
"RNF186","protein_coding","RNF186_protein_coding"
"RNF186-AS1","lncRNA","RNF186-AS1_lncRNA"
"OTUD3","protein_coding","OTUD3_protein_coding"
"PLA2G2E","protein_coding","PLA2G2E_protein_coding"
"RN7SL304P","misc_RNA","RN7SL304P_misc_RNA"
"PLA2G2A","protein_coding","PLA2G2A_protein_coding"
"PLA2G5","protein_coding","PLA2G5_protein_coding"
"PLA2G2D","protein_coding","PLA2G2D_protein_coding"
"PLA2G2F","protein_coding","PLA2G2F_protein_coding"
"ENSG00000227066","lncRNA","ENSG00000227066_lncRNA"
"PLA2G2C","protein_coding","PLA2G2C_protein_coding"
"UBXN10","protein_coding","UBXN10_protein_coding"
"LINC01757","lncRNA","LINC01757_lncRNA"
"ENSG00000284710","lncRNA","ENSG00000284710_lncRNA"
"VWA5B1","protein_coding","VWA5B1_protein_coding"
"ENSG00000226664","lncRNA","ENSG00000226664_lncRNA"
"LINC01141","lncRNA","LINC01141_lncRNA"
"ENSG00000226487","lncRNA","ENSG00000226487_lncRNA"
"ENSG00000284641","lncRNA","ENSG00000284641_lncRNA"
"ENSG00000284743","lncRNA","ENSG00000284743_lncRNA"
"CAMK2N1","protein_coding","CAMK2N1_protein_coding"
"ENSG00000289402","lncRNA","ENSG00000289402_lncRNA"
"MUL1","protein_coding","MUL1_protein_coding"
"RPS4XP4","processed_pseudogene","RPS4XP4_processed_pseudogene"
"FAM43B","protein_coding","FAM43B_protein_coding"
"CDA","protein_coding","CDA_protein_coding"
"PINK1","protein_coding","PINK1_protein_coding"
"MIR6084","miRNA","MIR6084_miRNA"
"PINK1-AS","lncRNA","PINK1-AS_lncRNA"
"DDOST","protein_coding","DDOST_protein_coding"
"KIF17","protein_coding","KIF17_protein_coding"
"ENSG00000235432","unprocessed_pseudogene","ENSG00000235432_unprocessed_pseudogene"
"SH2D5","protein_coding","SH2D5_protein_coding"
"ENSG00000233069","lncRNA","ENSG00000233069_lncRNA"
"HP1BP3","protein_coding","HP1BP3_protein_coding"
"EIF4G3","protein_coding","EIF4G3_protein_coding"
"RNU7-200P","snRNA","RNU7-200P_snRNA"
"MIR1256","miRNA","MIR1256_miRNA"
"RPS15AP6","processed_pseudogene","RPS15AP6_processed_pseudogene"
"ENSG00000236073","processed_pseudogene","ENSG00000236073_processed_pseudogene"
"HSPE1P27","processed_pseudogene","HSPE1P27_processed_pseudogene"
"ENSG00000287192","lncRNA","ENSG00000287192_lncRNA"
"ECE1","protein_coding","ECE1_protein_coding"
"ENSG00000236936","lncRNA","ENSG00000236936_lncRNA"
"ECE1-AS1","lncRNA","ECE1-AS1_lncRNA"
"PPP1R11P1","processed_pseudogene","PPP1R11P1_processed_pseudogene"
"PDE4DIPP10","unprocessed_pseudogene","PDE4DIPP10_unprocessed_pseudogene"
"ENSG00000236009","lncRNA","ENSG00000236009_lncRNA"
"NBPF2P","unprocessed_pseudogene","NBPF2P_unprocessed_pseudogene"
"HS6ST1P1","processed_pseudogene","HS6ST1P1_processed_pseudogene"
"CROCCP5","unprocessed_pseudogene","CROCCP5_unprocessed_pseudogene"
"NBPF3","protein_coding","NBPF3_protein_coding"
"PFN1P10","processed_pseudogene","PFN1P10_processed_pseudogene"
"ALPL","protein_coding","ALPL_protein_coding"
"ENSG00000289715","protein_coding","ENSG00000289715_protein_coding"
"LINC02596","lncRNA","LINC02596_lncRNA"
"RAP1GAP","protein_coding","RAP1GAP_protein_coding"
"USP48","protein_coding","USP48_protein_coding"
"ENSG00000231978","processed_pseudogene","ENSG00000231978_processed_pseudogene"
"LDLRAD2","protein_coding","LDLRAD2_protein_coding"
"HSPG2","protein_coding","HSPG2_protein_coding"
"ENSG00000232037","processed_pseudogene","ENSG00000232037_processed_pseudogene"
"ENSG00000283234","transcribed_unitary_pseudogene","ENSG00000283234_transcribed_unitary_pseudogene"
"CELA3B","protein_coding","CELA3B_protein_coding"
"ENSG00000285959","lncRNA","ENSG00000285959_lncRNA"
"RN7SL386P","misc_RNA","RN7SL386P_misc_RNA"
"RNU6-1022P","snRNA","RNU6-1022P_snRNA"
"CELA3A","protein_coding","CELA3A_protein_coding"
"RN7SL186P","misc_RNA","RN7SL186P_misc_RNA"
"RNU6-776P","snRNA","RNU6-776P_snRNA"
"LINC01635","lncRNA","LINC01635_lncRNA"
"LINC00339","lncRNA","LINC00339_lncRNA"
"ENSG00000289694","protein_coding","ENSG00000289694_protein_coding"
"CDC42-AS1","lncRNA","CDC42-AS1_lncRNA"
"ENSG00000285794","transcribed_processed_pseudogene","ENSG00000285794_transcribed_processed_pseudogene"
"CDC42","protein_coding","CDC42_protein_coding"
"CDC42-IT1","lncRNA","CDC42-IT1_lncRNA"
"MPHOSPH6P1","processed_pseudogene","MPHOSPH6P1_processed_pseudogene"
"WNT4","protein_coding","WNT4_protein_coding"
"ENSG00000285873","lncRNA","ENSG00000285873_lncRNA"
"MIR4418","miRNA","MIR4418_miRNA"
"PPIAP34","processed_pseudogene","PPIAP34_processed_pseudogene"
"ENSG00000279625","TEC","ENSG00000279625_TEC"
"ZBTB40","protein_coding","ZBTB40_protein_coding"
"ZBTB40-IT1","lncRNA","ZBTB40-IT1_lncRNA"
"EPHA8","protein_coding","EPHA8_protein_coding"
"MIR6127","miRNA","MIR6127_miRNA"
"C1QA","protein_coding","C1QA_protein_coding"
"ENSG00000289692","protein_coding","ENSG00000289692_protein_coding"
"C1QC","protein_coding","C1QC_protein_coding"
"C1QB","protein_coding","C1QB_protein_coding"
"EPHB2","protein_coding","EPHB2_protein_coding"
"MIR4684","miRNA","MIR4684_miRNA"
"ENSG00000225952","lncRNA","ENSG00000225952_lncRNA"
"MIR4253","miRNA","MIR4253_miRNA"
"LACTBL1","protein_coding","LACTBL1_protein_coding"
"TEX46","protein_coding","TEX46_protein_coding"
"KDM1A","protein_coding","KDM1A_protein_coding"
"ENSG00000240553","lncRNA","ENSG00000240553_lncRNA"
"MIR3115","miRNA","MIR3115_miRNA"
"ENSG00000266802","miRNA","ENSG00000266802_miRNA"
"LUZP1","protein_coding","LUZP1_protein_coding"
"ENSG00000229010","processed_pseudogene","ENSG00000229010_processed_pseudogene"
"RNU6-514P","snRNA","RNU6-514P_snRNA"
"RNU6-135P","snRNA","RNU6-135P_snRNA"
"ENSG00000289014","lncRNA","ENSG00000289014_lncRNA"
"HTR1D","protein_coding","HTR1D_protein_coding"
"ENSG00000215381","processed_pseudogene","ENSG00000215381_processed_pseudogene"
"LINC01355","lncRNA","LINC01355_lncRNA"
"ENSG00000284726","lncRNA","ENSG00000284726_lncRNA"
"HNRNPR","protein_coding","HNRNPR_protein_coding"
"ZNF436","protein_coding","ZNF436_protein_coding"
"ZNF436-AS1","lncRNA","ZNF436-AS1_lncRNA"
"ENSG00000271420","lncRNA","ENSG00000271420_lncRNA"
"TCEA3","protein_coding","TCEA3_protein_coding"
"ENSG00000232482","processed_pseudogene","ENSG00000232482_processed_pseudogene"
"ASAP3","protein_coding","ASAP3_protein_coding"
"E2F2","protein_coding","E2F2_protein_coding"
"ENSG00000235052","lncRNA","ENSG00000235052_lncRNA"
"ID3","protein_coding","ID3_protein_coding"
"ENSG00000285802","lncRNA","ENSG00000285802_lncRNA"
"MDS2","lncRNA","MDS2_lncRNA"
"ENSG00000229239","unprocessed_pseudogene","ENSG00000229239_unprocessed_pseudogene"
"RPL11","protein_coding","RPL11_protein_coding"
"ELOA-AS1","lncRNA","ELOA-AS1_lncRNA"
"ELOA","protein_coding","ELOA_protein_coding"
"PITHD1","protein_coding","PITHD1_protein_coding"
"LYPLA2","protein_coding","LYPLA2_protein_coding"
"GALE","protein_coding","GALE_protein_coding"
"HMGCL","protein_coding","HMGCL_protein_coding"
"FUCA1","protein_coding","FUCA1_protein_coding"
"CNR2","protein_coding","CNR2_protein_coding"
"BTBD6P1","processed_pseudogene","BTBD6P1_processed_pseudogene"
"ENSG00000232557","lncRNA","ENSG00000232557_lncRNA"
"MIR378F","miRNA","MIR378F_miRNA"
"H3P1","processed_pseudogene","H3P1_processed_pseudogene"
"PNRC2","protein_coding","PNRC2_protein_coding"
"SRSF10","protein_coding","SRSF10_protein_coding"
"ENSG00000215905","processed_pseudogene","ENSG00000215905_processed_pseudogene"
"ENSG00000225315","lncRNA","ENSG00000225315_lncRNA"
"MYOM3","protein_coding","MYOM3_protein_coding"
"MYOM3-AS1","lncRNA","MYOM3-AS1_lncRNA"
"IL22RA1","protein_coding","IL22RA1_protein_coding"
"IFNLR1","protein_coding","IFNLR1_protein_coding"
"GRHL3","protein_coding","GRHL3_protein_coding"
"LINC02800","lncRNA","LINC02800_lncRNA"
"GRHL3-AS1","lncRNA","GRHL3-AS1_lncRNA"
"STPG1","protein_coding","STPG1_protein_coding"
"NIPAL3","protein_coding","NIPAL3_protein_coding"
"ENSG00000288982","lncRNA","ENSG00000288982_lncRNA"
"RCAN3AS","lncRNA","RCAN3AS_lncRNA"
"RCAN3","protein_coding","RCAN3_protein_coding"
"NCMAP-DT","lncRNA","NCMAP-DT_lncRNA"
"NCMAP","protein_coding","NCMAP_protein_coding"
"ENSG00000227312","processed_pseudogene","ENSG00000227312_processed_pseudogene"
"SRRM1","protein_coding","SRRM1_protein_coding"
"ENSG00000284699","lncRNA","ENSG00000284699_lncRNA"
"CLIC4","protein_coding","CLIC4_protein_coding"
"RNU6-1208P","snRNA","RNU6-1208P_snRNA"
"RUNX3","protein_coding","RUNX3_protein_coding"
"MIR6731","miRNA","MIR6731_miRNA"
"RUNX3-AS1","lncRNA","RUNX3-AS1_lncRNA"
"ENSG00000261025","lncRNA","ENSG00000261025_lncRNA"
"MIR4425","miRNA","MIR4425_miRNA"
"LINC02793","lncRNA","LINC02793_lncRNA"
"ENSG00000233755","lncRNA","ENSG00000233755_lncRNA"
"IFITM3P7","processed_pseudogene","IFITM3P7_processed_pseudogene"
"ENSG00000231953","lncRNA","ENSG00000231953_lncRNA"
"SYF2","protein_coding","SYF2_protein_coding"
"ENSG00000284602","lncRNA","ENSG00000284602_lncRNA"
"ENSG00000284657","lncRNA","ENSG00000284657_lncRNA"
"RSRP1","protein_coding","RSRP1_protein_coding"
"ENSG00000272432","lncRNA","ENSG00000272432_lncRNA"
"ENSG00000261349","unprocessed_pseudogene","ENSG00000261349_unprocessed_pseudogene"
"RHD","protein_coding","RHD_protein_coding"
"SDHDP6","processed_pseudogene","SDHDP6_processed_pseudogene"
"ENSG00000259984","unprocessed_pseudogene","ENSG00000259984_unprocessed_pseudogene"
"TMEM50A","protein_coding","TMEM50A_protein_coding"
"RHCE","protein_coding","RHCE_protein_coding"
"ENSG00000238084","processed_pseudogene","ENSG00000238084_processed_pseudogene"
"MACO1","protein_coding","MACO1_protein_coding"
"LDLRAP1","protein_coding","LDLRAP1_protein_coding"
"ENSG00000225643","lncRNA","ENSG00000225643_lncRNA"
"MAN1C1","protein_coding","MAN1C1_protein_coding"
"ENSG00000233478","lncRNA","ENSG00000233478_lncRNA"
"SELENON","protein_coding","SELENON_protein_coding"
"ENSG00000255054","protein_coding","ENSG00000255054_protein_coding"
"ENSG00000228172","lncRNA","ENSG00000228172_lncRNA"
"MTFR1L","protein_coding","MTFR1L_protein_coding"
"ENSG00000272478","lncRNA","ENSG00000272478_lncRNA"
"AUNIP","protein_coding","AUNIP_protein_coding"
"ENSG00000236528","lncRNA","ENSG00000236528_lncRNA"
"PAQR7","protein_coding","PAQR7_protein_coding"
